description,has_short_company_profile,company_profile,requirements,benefits,has_company_logo,low_required_education,has_questions,telecommuting,has_short_requirements,money_in_title,money_in_desc,cons_punc_des,fraudulent
79,1,1,95,30,0,0,0,0,0,0,0,0,1
129,0,210,104,106,1,0,0,0,0,0,0,0,0
458,0,98,1,1,1,0,0,0,1,0,0,0,0
165,1,1,1,1,0,0,0,0,1,0,0,0,0
68,0,19,9,1,1,0,0,0,1,0,0,0,0
89,1,1,51,40,0,0,0,0,0,0,1,0,1
214,0,155,107,175,1,0,1,0,0,0,0,0,1
84,0,26,49,11,1,0,0,0,0,0,1,0,0
100,1,1,1,1,0,0,0,0,1,0,0,0,0
300,0,159,114,78,1,0,0,1,0,0,0,0,0
113,0,47,59,62,1,0,0,0,0,0,0,0,0
323,0,214,377,40,1,0,1,1,0,0,0,0,0
73,1,1,319,1,0,0,0,0,0,0,0,0,0
539,0,68,45,30,1,0,0,0,0,0,1,0,1
262,1,1,124,111,0,0,0,0,0,0,0,0,0
282,0,30,1,1,0,0,0,0,1,0,0,0,0
31,0,74,58,19,1,0,0,0,0,0,0,0,0
119,0,136,1,1,1,0,0,0,1,0,0,0,0
417,1,1,40,48,0,0,1,0,0,0,0,1,1
147,1,1,40,29,0,0,0,0,0,0,0,0,1
59,1,1,93,96,0,0,0,0,0,0,0,0,1
118,0,44,104,78,1,0,1,0,0,0,0,0,0
60,0,136,22,1,1,0,1,0,0,0,0,0,0
36,0,109,29,25,0,0,0,0,0,0,0,0,0
28,0,114,253,1,1,0,0,0,0,0,0,0,0
383,1,1,1,1,0,0,0,0,1,0,0,0,1
301,1,1,154,1,0,0,0,0,0,0,0,0,1
71,1,1,59,59,0,1,0,0,0,0,0,0,1
487,0,213,119,120,1,0,0,0,0,0,0,0,0
97,0,86,68,68,1,1,0,0,0,1,0,0,1
132,0,94,124,30,1,1,1,0,0,0,0,0,1
415,0,94,200,11,1,1,1,0,0,0,1,0,1
255,0,88,128,1,1,1,0,0,0,0,0,0,0
140,1,1,67,1,0,1,1,0,0,0,0,0,1
329,0,46,226,1,1,0,0,0,0,0,0,0,1
150,0,69,107,1,1,0,1,0,0,0,0,0,1
265,0,88,240,1,1,1,0,0,0,0,0,0,0
445,0,61,29,1,0,0,0,0,0,0,0,0,0
296,0,88,184,1,1,1,0,0,0,0,0,0,0
222,0,75,146,83,1,0,1,0,0,0,0,0,0
71,1,1,1,1,0,0,0,0,1,0,0,0,1
161,0,53,468,142,1,0,1,0,0,0,0,0,0
75,1,1,1,1,1,0,0,0,1,0,0,0,0
73,1,1,19,97,0,0,0,0,0,0,1,0,1
100,0,82,34,30,1,0,1,1,0,0,1,0,1
167,0,42,149,29,1,0,0,0,0,0,0,0,0
174,0,381,197,317,1,0,1,0,0,0,0,0,1
389,0,46,184,1,1,0,0,0,0,0,0,0,1
194,0,381,103,439,1,0,1,0,0,0,0,0,1
147,0,68,143,1,0,0,0,0,0,0,0,0,0
97,1,1,39,78,0,0,0,0,0,1,1,0,1
378,0,309,293,156,1,0,1,0,0,0,0,0,0
97,0,86,74,71,1,1,0,0,0,1,0,0,1
310,1,1,252,1,0,0,1,0,0,0,0,1,1
124,1,1,104,8,0,0,0,0,0,0,0,0,1
196,0,361,139,1,1,0,1,0,0,0,0,0,1
267,0,128,120,154,1,0,1,0,0,0,0,0,0
253,0,181,138,1,1,0,0,0,0,0,0,0,0
225,1,1,7,34,0,0,0,0,1,0,0,0,1
234,1,1,48,63,0,1,1,0,0,0,0,0,1
49,0,84,26,16,1,1,0,1,0,0,0,0,1
84,1,1,8,1,0,0,0,0,1,0,1,0,1
300,0,46,71,107,1,0,0,0,0,0,0,1,1
20,1,1,12,34,0,0,0,0,0,0,0,0,1
66,0,219,309,159,0,0,1,0,0,0,0,0,1
91,1,1,38,1,0,0,0,1,0,0,1,0,1
77,1,1,1,1,0,0,0,0,1,0,0,0,1
25,0,679,56,11,1,0,1,0,0,0,0,0,0
358,0,162,110,87,1,0,1,0,0,0,0,0,0
241,1,1,146,85,0,0,0,0,0,0,0,0,1
477,0,141,182,39,1,0,0,0,0,0,0,0,0
55,0,103,162,7,0,0,0,1,0,0,0,0,0
235,0,53,1,1,1,0,0,0,1,0,0,0,0
361,0,30,382,1,0,0,0,0,0,0,0,0,0
242,0,136,27,8,1,1,1,0,0,0,0,0,0
79,0,49,620,1,1,0,1,0,0,0,0,0,0
81,0,201,151,43,0,0,1,0,0,0,0,0,0
72,0,48,198,64,1,0,0,0,0,0,0,0,0
137,1,1,35,1,0,0,0,0,0,0,0,0,1
93,1,1,67,30,0,0,1,0,0,0,0,0,1
373,0,117,1,70,1,0,1,1,1,0,0,1,0
170,0,122,75,21,1,1,0,0,0,0,0,0,1
172,0,89,48,12,1,0,1,0,0,0,0,0,0
50,1,1,98,1,0,0,0,0,0,0,0,0,1
219,1,1,1,1,0,0,0,0,1,0,0,0,1
202,1,1,1,1,0,0,0,0,1,0,0,0,1
339,0,244,289,31,1,0,0,0,0,0,0,0,0
308,1,1,115,21,0,0,0,0,0,0,0,0,1
91,1,1,38,1,0,0,0,1,0,0,1,0,1
49,0,84,26,16,1,1,0,1,0,0,0,0,1
373,1,1,400,1,0,0,0,0,0,0,0,0,1
48,1,1,64,1,0,0,0,0,0,0,0,0,1
197,1,1,42,28,0,1,0,0,0,0,0,0,1
755,0,138,1,1,1,0,0,0,1,0,0,0,1
219,1,1,1,1,0,0,0,0,1,0,0,0,1
681,0,37,1,1,1,0,1,0,1,0,0,0,0
538,1,1,53,1,0,0,0,0,0,0,0,0,1
341,1,1,1,1,0,0,0,0,1,0,0,0,1
99,1,1,80,24,0,1,0,0,0,0,0,1,1
417,1,1,40,48,0,0,1,0,0,0,0,1,1
194,0,381,103,439,1,0,1,0,0,0,0,0,1
248,1,1,1,1,0,0,0,0,1,0,0,0,0
98,0,66,40,61,1,0,1,0,0,0,0,0,0
356,0,31,208,60,1,0,0,0,0,0,0,0,0
167,0,128,135,116,1,1,1,0,0,0,0,0,0
9,1,1,9,9,0,0,0,0,1,0,0,0,1
142,0,30,1,1,0,0,0,0,1,0,0,0,0
157,0,343,535,1,1,0,0,0,0,0,0,0,0
686,1,1,259,1,0,0,0,0,0,0,0,0,1
136,1,1,151,1,0,0,1,0,0,0,0,0,1
302,1,1,45,1,0,0,1,0,0,0,0,1,1
295,0,88,164,1,1,1,0,0,0,0,0,0,0
97,1,1,39,116,0,0,0,0,0,1,1,0,1
427,1,1,1,1,0,0,0,0,1,0,0,0,1
558,0,180,244,185,1,0,1,0,0,0,0,0,1
134,0,18,26,9,1,0,1,0,0,0,1,0,0
189,0,89,242,179,1,0,1,0,0,0,0,0,0
189,0,60,66,44,1,1,0,0,0,0,0,0,1
31,0,68,210,1,0,0,0,0,0,0,0,0,0
104,1,1,113,28,0,1,1,1,0,0,0,0,1
97,1,1,39,129,0,0,0,0,0,1,1,0,1
247,0,30,1,1,0,0,0,0,1,0,0,0,0
383,0,87,383,26,0,0,0,0,0,0,0,0,0
288,0,156,117,356,1,0,1,0,0,0,0,0,1
218,0,30,238,1,0,0,0,0,0,0,0,0,0
266,0,80,167,189,1,1,1,0,0,0,0,0,0
16,1,1,20,8,0,0,1,0,0,0,0,1,1
102,1,1,40,33,0,0,0,0,0,0,0,0,1
70,0,69,191,1,1,0,0,0,0,0,0,0,0
92,0,18,41,9,1,0,1,0,0,0,1,0,0
517,0,361,75,175,1,1,1,0,0,0,0,0,1
426,0,180,237,181,1,0,1,0,0,0,0,0,1
42,1,1,145,1,0,0,0,0,0,0,0,0,0
485,0,39,129,1,1,0,0,0,0,0,0,0,0
114,0,18,27,9,1,0,0,0,0,0,1,0,0
142,0,114,88,99,1,0,1,0,0,0,0,0,0
125,1,1,55,10,0,0,0,0,0,0,0,0,1
88,0,200,22,1,1,0,1,1,0,0,0,0,0
331,1,1,470,1,0,0,1,0,0,0,0,1,1
154,1,1,119,28,0,0,0,0,0,0,0,0,1
173,1,1,1,1,1,0,0,0,1,0,0,0,0
170,0,30,1,1,0,0,0,0,1,0,0,0,0
136,1,1,151,1,0,0,1,0,0,0,0,0,1
415,0,94,200,11,1,1,1,0,0,0,1,0,1
60,1,1,47,1,0,0,0,0,0,0,0,0,1
329,0,46,226,1,1,0,0,0,0,0,0,0,1
321,0,46,415,1,1,0,0,0,0,0,0,0,1
308,0,46,160,86,1,0,0,0,0,0,0,0,1
91,1,1,38,1,0,0,0,1,0,0,1,0,1
31,1,1,80,49,0,0,0,0,0,0,0,0,0
51,0,152,79,1,1,0,0,0,0,0,0,0,0
39,0,47,1,1,1,0,0,0,1,0,0,0,0
168,1,1,196,1,0,0,0,0,0,0,0,0,1
145,0,56,429,1,1,0,1,0,0,0,0,0,0
419,1,1,40,48,0,0,1,0,0,0,0,1,1
324,0,149,133,93,1,1,1,0,0,0,0,0,0
383,0,87,138,53,1,0,1,0,0,0,0,0,0
123,0,90,121,80,1,0,0,0,0,0,0,0,0
304,1,1,187,1,0,0,0,0,0,0,0,0,1
63,1,1,1,1,0,0,0,1,1,0,0,0,0
85,1,1,33,1,0,0,0,0,0,0,0,0,0
166,0,160,90,54,1,0,1,0,0,0,0,0,0
390,1,1,1,1,0,0,0,0,1,0,0,0,1
154,1,1,119,28,0,0,0,0,0,0,0,0,1
408,1,1,48,1,0,0,0,0,0,0,0,0,1
163,1,1,188,1,0,0,0,0,0,0,0,0,0
95,0,90,64,94,1,0,0,0,0,0,0,0,0
87,1,1,83,69,0,1,0,0,0,0,0,0,1
110,0,18,26,9,1,0,1,0,0,0,1,0,0
294,1,1,73,1,0,0,1,0,0,0,0,0,0
363,0,98,131,176,1,0,1,0,0,0,0,0,0
91,1,1,259,97,1,0,0,0,0,0,0,0,0
347,1,1,1,1,0,0,0,0,1,0,0,0,1
106,0,86,139,13,1,1,1,0,0,0,0,0,0
297,0,88,152,1,1,1,0,0,0,0,0,0,0
233,1,1,176,133,0,0,1,0,0,0,0,0,0
656,0,104,1,1,1,0,0,0,1,0,0,0,0
219,1,1,1,1,0,0,0,0,1,0,0,0,1
312,0,84,163,54,1,0,1,0,0,0,0,0,0
90,1,1,45,23,0,0,0,1,0,0,0,0,1
403,0,94,186,13,1,0,1,0,0,0,0,0,0
217,0,183,188,107,1,0,1,0,0,0,0,0,1
26,1,1,880,21,0,1,0,1,0,0,0,0,0
86,1,1,188,113,0,1,0,0,0,1,0,0,1
429,1,1,159,49,0,0,0,0,0,0,0,0,1
147,1,1,40,29,0,0,0,0,0,0,0,0,1
89,0,65,158,184,1,0,0,0,0,0,0,0,0
572,1,1,151,199,0,0,0,0,0,0,0,0,0
157,1,1,101,54,0,0,0,0,0,0,1,0,1
491,0,88,236,1,1,1,0,0,0,0,0,0,0
189,0,60,66,44,1,1,0,0,0,0,0,0,1
47,1,1,70,1,0,0,0,0,0,0,0,0,1
209,0,94,22,9,1,1,1,0,0,0,0,0,1
240,1,1,365,488,0,1,0,1,0,0,0,0,1
249,0,168,147,12,1,0,1,0,0,0,0,0,0
290,0,110,147,78,1,0,1,0,0,0,1,0,0
104,0,416,59,1,0,1,1,0,0,0,0,0,0
97,0,86,68,77,1,1,0,0,0,1,0,0,1
154,0,149,110,93,1,1,1,0,0,0,0,0,0
48,0,484,71,36,1,0,1,0,0,0,0,0,0
48,1,1,70,1,0,0,0,0,0,0,0,0,1
921,1,1,143,1,1,0,0,0,0,0,0,0,0
59,0,71,91,1,1,0,0,0,0,0,0,0,0
175,0,57,65,91,1,0,1,0,0,0,0,0,0
31,0,254,1147,1,1,0,1,0,0,0,0,0,0
73,1,1,19,97,0,0,0,0,0,0,1,0,1
41,0,81,143,72,1,0,1,0,0,0,0,0,0
91,1,1,8,10,0,0,0,0,1,0,1,0,1
174,0,69,102,23,1,0,0,0,0,0,0,0,0
102,1,1,32,1,0,0,0,0,0,0,0,0,1
231,0,110,140,1,1,0,0,0,0,0,0,0,0
97,1,1,39,116,0,0,0,0,0,1,1,0,1
224,1,1,234,1,0,0,0,0,0,0,0,0,0
337,1,1,32,1,0,0,0,0,0,0,0,0,1
352,0,107,126,45,1,1,1,0,0,0,0,0,1
140,0,19,15,1,1,0,0,0,0,0,0,0,0
30,0,43,311,1,1,1,0,0,0,0,0,0,1
242,0,71,91,45,1,0,0,0,0,0,0,0,0
107,0,104,1,1,1,0,1,0,1,0,0,1,0
476,0,80,1,1,1,0,0,0,1,0,0,0,0
375,0,132,1,1,0,0,0,0,1,0,0,0,0
288,0,156,117,356,1,0,1,0,0,0,0,0,1
446,0,142,223,1,1,0,1,0,0,0,0,0,0
91,0,128,324,1,1,0,0,0,0,0,0,0,0
492,0,49,442,274,1,0,1,0,0,0,0,0,0
137,1,1,35,1,0,0,0,0,0,0,0,0,1
234,1,1,48,63,0,1,1,0,0,0,0,0,1
115,0,48,150,1,1,0,1,0,0,0,0,0,0
360,0,102,319,118,1,1,1,0,0,0,0,0,0
63,1,1,290,14,0,0,1,1,0,0,0,0,1
281,0,85,79,68,1,0,1,0,0,0,0,0,0
60,1,1,58,47,0,1,0,0,0,0,0,0,1
288,0,367,223,175,1,0,1,0,0,0,0,0,0
135,0,112,176,1,1,0,1,0,0,0,0,0,0
213,1,1,141,27,0,0,0,0,0,0,0,0,0
202,0,148,90,72,1,0,1,0,0,0,0,0,0
159,0,287,108,239,1,0,1,0,0,0,0,0,0
179,0,75,330,57,1,0,0,0,0,0,0,0,0
276,0,46,116,1,1,0,0,0,0,0,0,0,1
219,1,1,1,1,0,0,0,0,1,0,0,0,1
113,0,32,75,32,1,1,0,0,0,0,0,0,1
73,1,1,19,97,0,0,0,0,0,0,1,0,1
238,0,41,160,92,1,0,1,0,0,0,0,0,0
50,0,166,223,25,1,0,0,0,0,0,0,1,0
65,0,86,18,48,1,0,1,0,0,0,0,0,0
265,0,367,117,1,1,0,1,0,0,0,0,1,0
202,1,1,1,1,0,0,0,0,1,0,0,0,1
395,0,156,134,391,1,0,0,0,0,0,0,0,1
174,0,180,122,1,1,0,1,0,0,0,0,0,0
152,0,239,58,93,1,0,1,0,0,0,1,0,0
197,1,1,42,28,0,1,0,0,0,0,0,0,1
102,0,340,42,70,1,0,1,1,0,0,0,0,0
216,0,30,1,1,0,0,0,0,1,0,0,0,0
403,0,94,209,29,1,0,1,0,0,0,0,0,0
408,1,1,48,1,0,0,0,0,0,0,0,0,1
275,1,1,188,1,0,0,0,0,0,0,0,0,0
263,0,88,337,1,1,1,0,0,0,0,0,0,0
118,0,109,30,12,1,1,1,0,0,0,0,0,0
331,0,48,121,1,1,0,1,0,0,0,0,0,0
110,0,18,26,9,1,0,1,0,0,0,1,0,0
283,0,152,62,1,1,0,0,0,0,0,0,0,0
97,1,1,39,129,0,0,0,0,0,1,1,0,1
268,1,1,45,1,0,0,1,0,0,0,0,1,1
119,1,1,89,426,0,0,1,0,0,0,0,0,1
58,0,265,130,125,1,0,0,0,0,0,0,0,0
439,1,1,1,1,0,0,0,0,1,0,0,0,1
219,1,1,1,1,0,0,0,0,1,0,0,0,1
39,0,31,16,1,1,1,0,0,0,0,0,0,0
202,1,1,1,1,0,0,0,0,1,0,0,0,1
132,0,94,124,30,1,1,1,0,0,0,0,0,1
124,1,1,104,8,0,0,0,0,0,0,0,0,1
368,1,1,91,1,0,0,0,0,0,0,0,0,1
302,1,1,45,1,0,0,1,0,0,0,0,1,1
235,0,85,104,45,1,0,1,0,0,0,0,0,0
276,0,46,116,1,1,0,0,0,0,0,0,0,1
70,1,1,56,187,0,0,0,0,0,0,0,0,0
99,1,1,80,24,0,1,0,0,0,0,0,1,1
56,1,1,74,1,0,0,0,0,0,0,0,0,1
135,0,94,92,34,1,1,1,0,0,0,0,0,1
111,0,44,150,36,1,1,1,0,0,0,0,0,0
281,0,208,501,129,1,0,0,0,0,0,0,0,0
209,0,112,159,1,1,0,1,0,0,0,0,0,0
126,0,130,72,44,1,0,0,0,0,0,0,0,0
52,0,123,56,21,1,0,0,0,0,0,0,0,1
64,1,1,3,1,0,0,0,0,1,0,1,0,1
296,1,1,42,1,0,0,0,0,0,0,0,0,1
124,1,1,104,8,0,0,0,0,0,0,0,0,1
180,0,74,74,37,1,0,1,0,0,0,0,0,0
333,0,381,112,134,1,0,1,0,0,0,0,0,1
49,0,84,26,16,1,1,0,1,0,0,0,0,1
110,0,18,26,9,1,0,1,0,0,0,1,0,0
774,0,98,217,1,0,1,1,0,0,0,0,0,0
59,1,1,59,98,0,1,0,0,0,0,0,0,1
469,1,1,269,1,0,0,0,0,0,0,0,0,1
27,0,185,707,164,1,1,1,0,0,0,0,0,1
73,1,1,259,1,0,0,1,0,0,0,0,0,0
233,1,1,369,1,1,0,1,1,0,0,0,0,0
486,0,86,173,32,1,0,0,0,0,0,0,0,0
63,0,212,40,1,1,1,0,0,0,0,0,0,0
141,1,1,319,11,0,0,0,0,0,0,0,0,0
352,1,1,1,1,0,0,0,0,1,0,0,0,1
170,1,1,1,1,1,0,0,0,1,0,0,0,0
9462,1,1,1,1,0,0,0,0,1,0,0,0,0
475,0,71,212,34,1,0,0,0,0,0,0,0,0
964,1,1,58,1,0,0,0,0,0,0,0,0,1
316,1,1,1,1,0,0,0,0,1,0,0,0,0
308,1,1,115,21,0,0,0,0,0,0,0,0,1
76,0,223,46,31,1,1,1,0,0,0,1,0,0
153,0,93,68,9,1,1,1,0,0,0,0,0,1
185,0,156,107,458,1,0,1,0,0,0,0,0,1
91,1,1,38,1,0,0,0,1,0,0,1,0,1
219,1,1,1,1,0,0,0,0,1,0,0,0,1
332,1,1,85,1,0,0,0,0,0,0,0,0,1
379,0,88,155,1,1,1,0,0,0,0,0,0,0
274,0,48,136,95,1,0,0,0,0,0,0,0,0
198,1,1,25,1,0,0,1,0,0,0,1,0,1
166,0,145,169,56,1,0,0,0,0,0,0,0,0
136,1,1,286,21,0,0,1,0,0,0,1,0,0
384,1,1,43,37,0,0,0,0,0,0,0,0,1
97,1,1,39,129,0,0,0,0,0,1,1,0,1
125,1,1,55,10,0,0,0,0,0,0,0,0,1
104,1,1,211,1,1,0,0,0,0,0,0,0,0
334,0,109,27,235,1,0,0,1,0,0,1,0,0
98,1,1,47,47,0,1,0,0,0,0,0,0,1
151,0,107,132,1,1,0,0,0,0,0,0,0,1
124,1,1,104,8,0,0,0,0,0,0,0,0,1
347,0,95,126,91,1,0,1,0,0,0,0,0,0
53,1,1,251,88,0,0,0,0,0,0,0,0,1
223,0,88,140,1,1,1,0,0,0,0,0,0,0
739,1,1,130,1,0,0,0,0,0,0,0,0,1
47,1,1,16,9,0,0,1,0,0,0,1,1,1
79,1,1,26,27,0,0,1,0,0,0,1,0,0
84,1,1,100,62,0,1,0,0,0,0,1,0,1
99,1,1,80,24,0,1,0,0,0,0,0,1,1
287,0,143,167,68,1,0,1,0,0,0,0,0,0
129,1,1,8,1,0,0,0,1,1,0,0,0,1
39,0,30,286,1,0,0,0,0,0,0,0,0,0
67,1,1,94,47,0,1,0,0,0,0,0,0,1
62,0,136,22,1,1,0,1,0,0,0,0,0,0
50,1,1,98,1,0,0,0,0,0,0,0,0,1
110,0,18,26,9,1,0,1,0,0,0,1,0,0
49,0,84,26,16,1,1,0,1,0,0,0,0,1
96,1,1,155,28,0,0,0,0,0,0,0,0,1
173,1,1,47,26,0,0,0,1,0,0,0,0,1
74,1,1,11,1,0,0,0,0,0,0,0,0,0
84,0,30,199,160,1,0,0,0,0,0,0,0,0
423,0,85,272,222,1,0,0,0,0,0,0,0,0
331,1,1,470,1,0,0,1,0,0,0,0,1,1
68,1,1,40,33,0,0,0,0,0,0,0,0,1
130,0,17,9,1,1,0,0,0,1,0,1,0,1
383,0,110,1,1,1,0,0,0,1,0,0,1,0
154,1,1,132,1,0,0,0,1,0,0,0,0,1
174,1,1,187,1,0,0,0,0,0,0,0,0,1
158,0,149,166,93,1,0,1,0,0,0,0,0,0
149,0,85,74,32,1,0,1,0,0,0,0,0,0
97,1,1,39,116,0,0,0,0,0,1,1,0,1
291,0,219,121,27,1,0,1,0,0,0,0,0,0
96,0,168,201,14,1,0,1,0,0,0,0,0,0
49,1,1,1,1,0,1,0,0,1,0,0,0,1
73,1,1,19,97,0,0,0,0,0,0,1,0,1
177,0,142,486,1,1,0,1,0,0,0,0,0,0
84,1,1,248,1,0,0,0,0,0,0,0,0,0
103,1,1,1,33,0,1,0,0,1,0,1,0,1
304,1,1,187,1,0,0,0,0,0,0,0,0,1
73,1,1,19,97,0,0,0,0,0,0,1,0,1
444,0,126,9,20,1,1,1,0,1,0,0,0,1
93,0,82,113,1,1,0,0,0,0,0,0,0,0
258,0,30,1,1,0,0,0,0,1,0,0,0,0
572,0,104,1,1,1,0,0,0,1,0,0,0,0
309,0,88,184,1,1,1,0,0,0,0,0,0,0
394,0,82,282,1,1,0,0,0,0,0,1,0,0
152,1,1,63,1,0,0,0,0,0,0,0,0,0
419,1,1,40,48,0,0,1,0,0,0,0,1,1
124,0,30,1,1,0,0,0,0,1,0,0,0,0
399,1,1,251,77,0,0,0,0,0,0,0,0,1
47,1,1,70,1,0,0,0,0,0,0,0,0,1
141,0,161,123,18,1,0,1,0,0,0,0,0,1
19,1,1,134,82,0,0,0,0,0,0,0,0,1
97,1,1,39,116,0,0,0,0,0,1,1,0,1
115,0,136,23,19,1,1,1,0,0,0,0,0,0
210,0,94,54,38,1,1,1,0,0,0,0,0,1
110,0,18,26,9,1,0,1,0,0,0,1,0,0
45,0,30,466,1,0,0,0,0,0,0,0,0,0
52,0,85,70,150,1,1,1,1,0,0,0,0,0
147,1,1,40,29,0,0,0,0,0,0,0,0,1
106,1,1,168,35,0,0,0,0,0,0,0,0,0
186,0,62,47,81,1,0,1,0,0,0,0,0,0
97,1,1,39,78,0,0,0,0,0,1,1,0,1
191,0,30,1,1,0,0,0,0,1,0,0,0,0
384,1,1,125,34,0,0,0,0,0,0,0,0,1
65,1,1,19,20,0,0,0,0,0,0,1,0,1
632,0,191,1,1,1,1,0,0,1,1,1,1,0
109,1,1,88,14,0,0,0,0,0,0,0,0,1
206,0,54,80,30,1,0,1,0,0,0,0,0,0
256,0,86,244,77,1,0,1,1,0,0,0,0,0
65,1,1,19,20,0,0,0,0,0,0,1,0,1
324,0,15,75,99,1,0,0,0,0,0,1,0,0
722,0,170,517,1,1,0,1,0,0,0,0,0,1
95,0,41,53,20,1,0,0,0,0,0,0,0,1
308,1,1,474,1,0,0,1,0,0,0,0,1,1
124,0,137,86,31,0,1,0,0,0,0,0,0,1
85,0,28,83,1,0,0,1,0,0,0,0,0,0
97,0,86,68,68,1,1,0,0,0,1,0,0,1
307,1,1,220,16,0,0,0,0,0,0,0,0,0
192,0,156,57,38,1,0,0,0,0,0,1,0,0
657,1,1,102,1,0,0,0,0,0,0,0,0,1
224,1,1,1,1,0,0,0,0,1,0,0,0,1
83,1,1,1,1,0,0,0,0,1,0,1,0,1
55,1,1,195,1,1,0,0,0,0,0,0,0,0
69,1,1,23,14,0,0,0,0,0,0,0,0,1
185,0,156,107,458,1,0,1,0,0,0,0,0,1
228,0,156,226,356,1,0,0,0,0,0,0,0,1
660,1,1,154,46,0,0,0,0,0,0,0,0,0
187,0,213,117,156,1,0,0,0,0,0,0,0,0
427,1,1,1,1,0,0,0,0,1,0,0,0,1
417,1,1,40,48,0,0,1,0,0,0,0,1,1
110,0,57,84,36,0,1,0,0,0,0,0,0,1
90,1,1,45,23,0,0,0,1,0,0,0,0,1
2187,0,89,1,1,1,0,0,0,1,0,0,0,0
475,0,361,206,272,1,1,1,0,0,0,0,0,1
92,1,1,1,1,0,0,0,0,1,0,0,0,0
202,1,1,1,1,0,0,0,0,1,0,0,0,1
244,0,112,232,1,1,0,1,0,0,0,0,0,1
112,0,85,15,14,1,1,1,1,0,0,0,0,1
22,1,1,141,164,0,1,0,0,0,1,0,0,1
142,0,136,19,8,1,1,1,0,0,0,0,0,0
657,1,1,102,1,0,0,0,0,0,0,0,0,1
224,0,91,123,20,1,0,1,0,0,0,0,0,0
161,0,32,192,1,1,0,1,0,0,0,0,0,0
368,1,1,91,1,0,0,0,0,0,0,0,0,1
146,0,104,155,36,1,0,0,0,0,0,0,0,0
253,0,83,172,102,1,0,1,0,0,0,0,0,0
73,1,1,19,97,0,0,0,0,0,0,1,0,1
97,0,86,68,68,1,1,0,0,0,1,0,0,1
87,1,1,83,69,0,1,0,0,0,0,0,0,1
147,0,54,205,160,1,0,0,0,0,0,0,0,0
73,1,1,19,97,0,0,0,0,0,0,1,0,1
73,1,1,19,97,0,0,0,0,0,0,1,0,1
210,0,94,54,38,1,1,1,0,0,0,0,0,1
73,1,1,19,97,0,0,0,0,0,0,1,0,1
91,1,1,38,1,0,0,0,1,0,0,1,0,1
417,1,1,40,48,0,0,1,0,0,0,0,1,1
209,0,176,459,236,1,0,1,0,0,0,0,0,1
64,0,145,84,56,1,1,0,0,0,0,0,0,0
321,0,46,1,1,1,0,0,0,1,0,1,0,0
565,0,367,13,1,1,0,1,0,0,0,0,1,0
312,1,1,67,1,0,0,0,0,0,0,0,0,1
94,1,1,120,101,0,1,0,0,0,0,0,0,1
237,1,1,1,1,0,0,0,0,1,0,0,0,1
54,1,1,95,1,0,0,0,1,0,0,0,0,1
329,1,1,1,1,0,0,0,0,1,0,0,0,1
200,0,93,114,74,1,0,1,0,0,0,0,0,0
191,1,1,240,97,1,0,1,0,0,0,0,0,0
80,0,110,1,29,1,0,1,1,1,0,0,0,0
58,0,171,117,12,0,0,1,0,0,0,0,0,0
168,1,1,196,1,0,0,0,0,0,0,0,0,1
126,0,396,134,32,1,0,0,0,0,0,0,0,0
270,0,348,228,27,1,0,1,0,0,0,0,0,0
80,1,1,40,1,0,0,0,0,0,0,0,0,1
63,1,1,40,18,0,0,1,0,0,0,1,0,0
128,0,41,47,1,1,0,0,1,0,0,0,0,1
142,0,225,580,43,1,0,1,0,0,0,0,0,0
65,1,1,9,1,0,0,0,0,1,0,0,0,1
97,0,86,68,68,1,1,0,0,0,1,0,0,1
495,0,104,1,1,1,0,0,0,1,0,0,0,0
163,0,43,140,1,1,0,0,0,0,0,0,0,0
174,0,381,197,317,1,0,1,0,0,0,0,0,1
168,1,1,196,1,0,0,0,0,0,0,0,0,1
303,1,1,71,109,0,0,0,0,0,0,0,1,1
36,1,1,135,135,0,0,0,1,0,0,0,0,0
522,1,1,197,1,0,0,0,0,0,0,0,0,0
244,1,1,82,17,0,0,1,0,0,0,1,0,1
311,0,381,1,1,1,0,0,0,1,0,0,0,1
406,0,59,364,64,1,0,1,0,0,0,0,0,0
334,1,1,1,1,0,0,0,0,1,0,0,0,1
91,1,1,38,1,0,0,0,1,0,0,1,0,1
157,0,155,153,151,1,0,1,0,0,0,0,0,0
747,0,170,182,35,1,0,0,0,0,0,0,0,1
187,0,121,147,1,1,0,1,0,0,0,0,0,0
27,0,185,707,164,1,1,1,0,0,0,0,0,1
475,0,361,206,272,1,1,1,0,0,0,0,0,1
189,0,139,126,63,1,0,0,0,0,0,0,0,0
243,1,1,1,1,0,0,0,0,1,0,0,0,1
20,1,1,12,34,0,0,0,0,0,0,0,0,1
351,1,1,193,19,0,0,0,0,0,0,0,0,1
73,1,1,19,97,0,0,0,0,0,0,1,0,1
198,0,166,178,1,1,0,0,0,0,0,0,0,0
595,1,1,1,1,0,0,0,0,1,0,0,0,1
127,1,1,59,101,0,1,0,0,0,0,0,0,1
287,0,86,151,10,1,0,1,0,0,0,0,0,0
574,0,80,1,1,1,0,0,0,1,0,1,0,0
306,0,381,149,228,1,0,1,0,0,0,0,0,1
124,0,152,74,1,1,0,0,0,0,0,0,0,0
239,0,423,364,49,1,0,0,0,0,0,0,0,0
292,0,104,1,1,1,0,0,0,1,0,0,0,0
135,0,142,124,1,1,0,0,0,0,0,0,0,0
